Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M25/5231B,31/01/2023 00:00:00,15:59:00,63,430,169,58,40,,,,,,,,,,,,,,,64,697
M25/5231B,31/01/2023 00:00:00,16:14:00,64,427,205,47,33,,,,,,,,,,,,,,,65,712
M25/5231B,31/01/2023 00:00:00,16:29:00,65,513,216,49,34,,,,,,,,,,,,,,,65,812
M25/5231B,31/01/2023 00:00:00,16:44:00,66,522,200,44,34,,,,,,,,,,,,,,,65,800
M25/5231B,31/01/2023 00:00:00,16:59:00,67,570,205,56,23,,,,,,,,,,,,,,,64,854
M25/5231B,31/01/2023 00:00:00,17:14:00,68,504,161,41,32,,,,,,,,,,,,,,,63,738
M25/5231B,31/01/2023 00:00:00,17:29:00,69,559,170,37,30,,,,,,,,,,,,,,,62,796
M25/5231B,31/01/2023 00:00:00,17:44:00,70,565,196,44,37,,,,,,,,,,,,,,,63,842
M25/5231B,31/01/2023 00:00:00,17:59:00,71,531,179,33,23,,,,,,,,,,,,,,,63,766
M25/5231B,31/01/2023 00:00:00,18:14:00,72,465,157,25,23,,,,,,,,,,,,,,,62,670
M25/5231B,31/01/2023 00:00:00,18:29:00,73,489,140,28,18,,,,,,,,,,,,,,,64,675
M25/5231B,31/01/2023 00:00:00,18:44:00,74,406,115,24,23,,,,,,,,,,,,,,,65,568
M25/5231B,31/01/2023 00:00:00,18:59:00,75,293,109,26,21,,,,,,,,,,,,,,,65,449
M25/5231B,31/01/2023 00:00:00,19:14:00,76,309,111,18,23,,,,,,,,,,,,,,,66,461
M25/5231B,31/01/2023 00:00:00,19:29:00,77,242,60,18,15,,,,,,,,,,,,,,,66,335
M25/5231B,31/01/2023 00:00:00,19:44:00,78,210,59,10,18,,,,,,,,,,,,,,,66,297
M25/5231B,31/01/2023 00:00:00,19:59:00,79,193,44,17,19,,,,,,,,,,,,,,,66,273
M25/5231B,31/01/2023 00:00:00,20:14:00,80,109,23,7,3,,,,,,,,,,,,,,,66,142
M25/5231B,31/01/2023 00:00:00,20:29:00,81,73,27,12,7,,,,,,,,,,,,,,,66,119
M25/5231B,31/01/2023 00:00:00,20:44:00,82,138,47,10,13,,,,,,,,,,,,,,,67,208
M25/5231B,31/01/2023 00:00:00,20:59:00,83,165,52,16,21,,,,,,,,,,,,,,,66,254
M25/5231B,31/01/2023 00:00:00,21:14:00,84,127,43,12,19,,,,,,,,,,,,,,,66,201
M25/5231B,31/01/2023 00:00:00,21:29:00,85,128,39,21,25,,,,,,,,,,,,,,,64,213
M25/5231B,31/01/2023 00:00:00,21:44:00,86,90,20,13,21,,,,,,,,,,,,,,,64,144
M25/5231B,31/01/2023 00:00:00,21:59:00,87,62,11,13,8,,,,,,,,,,,,,,,66,94
M25/5231B,31/01/2023 00:00:00,22:14:00,88,78,22,5,21,,,,,,,,,,,,,,,65,126
M25/5231B,31/01/2023 00:00:00,22:29:00,89,48,15,6,12,,,,,,,,,,,,,,,64,81
M25/5231B,31/01/2023 00:00:00,22:44:00,90,46,17,7,8,,,,,,,,,,,,,,,66,78
M25/5231B,31/01/2023 00:00:00,22:59:00,91,36,12,4,8,,,,,,,,,,,,,,,64,60
M25/5231B,31/01/2023 00:00:00,23:14:00,92,24,8,3,7,,,,,,,,,,,,,,,63,42
M25/5231B,31/01/2023 00:00:00,23:29:00,93,21,6,2,4,,,,,,,,,,,,,,,65,33
M25/5231B,31/01/2023 00:00:00,23:44:00,94,27,6,3,8,,,,,,,,,,,,,,,65,44
M25/5231B,31/01/2023 00:00:00,23:59:00,95,17,4,4,9,,,,,,,,,,,,,,,63,34
M25/5235B,01/01/2023 00:00:00,00:14:00,0,31,9,1,1,,,,,,,,,,,,,,,62,42
M25/5235B,01/01/2023 00:00:00,00:29:00,1,43,3,1,5,,,,,,,,,,,,,,,61,52
M25/5235B,01/01/2023 00:00:00,00:44:00,2,50,11,4,0,,,,,,,,,,,,,,,64,65
M25/5235B,01/01/2023 00:00:00,00:59:00,3,78,9,0,0,,,,,,,,,,,,,,,65,87
M25/5235B,01/01/2023 00:00:00,01:14:00,4,107,12,1,3,,,,,,,,,,,,,,,64,123
M25/5235B,01/01/2023 00:00:00,01:29:00,5,98,9,0,1,,,,,,,,,,,,,,,64,108
M25/5235B,01/01/2023 00:00:00,01:44:00,6,87,11,5,2,,,,,,,,,,,,,,,63,105
M25/5235B,01/01/2023 00:00:00,01:59:00,7,59,7,1,0,,,,,,,,,,,,,,,65,67
M25/5235B,01/01/2023 00:00:00,02:14:00,8,68,12,2,0,,,,,,,,,,,,,,,64,82
M25/5235B,01/01/2023 00:00:00,02:29:00,9,61,15,2,3,,,,,,,,,,,,,,,65,81
M25/5235B,01/01/2023 00:00:00,02:44:00,10,48,11,0,1,,,,,,,,,,,,,,,66,60
M25/5235B,01/01/2023 00:00:00,02:59:00,11,61,9,1,1,,,,,,,,,,,,,,,64,72
M25/5235B,01/01/2023 00:00:00,03:14:00,12,33,6,3,0,,,,,,,,,,,,,,,63,42
M25/5235B,01/01/2023 00:00:00,03:29:00,13,42,5,0,1,,,,,,,,,,,,,,,65,48
M25/5235B,01/01/2023 00:00:00,03:44:00,14,32,6,1,2,,,,,,,,,,,,,,,61,41
M25/5235B,01/01/2023 00:00:00,03:59:00,15,41,3,1,1,,,,,,,,,,,,,,,62,46
M25/5235B,01/01/2023 00:00:00,04:14:00,16,26,6,1,1,,,,,,,,,,,,,,,62,34
M25/5235B,01/01/2023 00:00:00,04:29:00,17,43,11,0,1,,,,,,,,,,,,,,,62,55
M25/5235B,01/01/2023 00:00:00,04:44:00,18,26,7,1,2,,,,,,,,,,,,,,,64,36
M25/5235B,01/01/2023 00:00:00,04:59:00,19,27,14,0,1,,,,,,,,,,,,,,,63,42
M25/5235B,01/01/2023 00:00:00,05:14:00,20,32,11,0,2,,,,,,,,,,,,,,,65,45
M25/5235B,01/01/2023 00:00:00,05:29:00,21,30,17,1,2,,,,,,,,,,,,,,,64,50
M25/5235B,01/01/2023 00:00:00,05:44:00,22,50,17,0,2,,,,,,,,,,,,,,,64,69
M25/5235B,01/01/2023 00:00:00,05:59:00,23,56,17,1,2,,,,,,,,,,,,,,,61,76
M25/5235B,01/01/2023 00:00:00,06:14:00,24,53,5,2,4,,,,,,,,,,,,,,,60,64
M25/5235B,01/01/2023 00:00:00,06:29:00,25,62,9,0,5,,,,,,,,,,,,,,,63,76
M25/5235B,01/01/2023 00:00:00,06:44:00,26,61,14,2,5,,,,,,,,,,,,,,,62,82
M25/5235B,01/01/2023 00:00:00,06:59:00,27,54,13,1,1,,,,,,,,,,,,,,,64,69
M25/5235B,01/01/2023 00:00:00,07:14:00,28,56,9,0,1,,,,,,,,,,,,,,,62,66
M25/5235B,01/01/2023 00:00:00,07:29:00,29,52,11,2,5,,,,,,,,,,,,,,,61,70
M25/5235B,01/01/2023 00:00:00,07:44:00,30,77,9,0,8,,,,,,,,,,,,,,,64,94
M25/5235B,01/01/2023 00:00:00,07:59:00,31,76,16,2,2,,,,,,,,,,,,,,,66,96
M25/5235B,01/01/2023 00:00:00,08:14:00,32,91,27,1,0,,,,,,,,,,,,,,,64,119
M25/5235B,01/01/2023 00:00:00,08:29:00,33,100,12,0,2,,,,,,,,,,,,,,,62,114
M25/5235B,01/01/2023 00:00:00,08:44:00,34,94,9,1,3,,,,,,,,,,,,,,,64,107
M25/5235B,01/01/2023 00:00:00,08:59:00,35,114,21,1,7,,,,,,,,,,,,,,,65,143
M25/5235B,01/01/2023 00:00:00,09:14:00,36,123,18,2,4,,,,,,,,,,,,,,,65,147
M25/5235B,01/01/2023 00:00:00,09:29:00,37,151,14,2,4,,,,,,,,,,,,,,,67,171
M25/5235B,01/01/2023 00:00:00,09:44:00,38,162,28,4,6,,,,,,,,,,,,,,,66,200
M25/5235B,01/01/2023 00:00:00,09:59:00,39,170,32,5,11,,,,,,,,,,,,,,,65,218
M25/5235B,01/01/2023 00:00:00,10:14:00,40,198,34,1,4,,,,,,,,,,,,,,,66,237
M25/5235B,01/01/2023 00:00:00,10:29:00,41,215,28,1,5,,,,,,,,,,,,,,,66,249
M25/5235B,01/01/2023 00:00:00,10:44:00,42,240,41,4,4,,,,,,,,,,,,,,,66,289
M25/5235B,01/01/2023 00:00:00,10:59:00,43,283,36,5,3,,,,,,,,,,,,,,,66,327
M25/5235B,01/01/2023 00:00:00,11:14:00,44,297,38,1,4,,,,,,,,,,,,,,,67,340
M25/5235B,01/01/2023 00:00:00,11:29:00,45,236,31,3,5,,,,,,,,,,,,,,,66,275
M25/5235B,01/01/2023 00:00:00,11:44:00,46,439,48,6,5,,,,,,,,,,,,,,,65,498
M25/5235B,01/01/2023 00:00:00,11:59:00,47,375,47,3,4,,,,,,,,,,,,,,,67,429
M25/5235B,01/01/2023 00:00:00,12:14:00,48,406,53,5,3,,,,,,,,,,,,,,,66,467
M25/5235B,01/01/2023 00:00:00,12:29:00,49,395,69,4,1,,,,,,,,,,,,,,,66,469
M25/5235B,01/01/2023 00:00:00,12:44:00,50,448,60,3,5,,,,,,,,,,,,,,,66,516
M25/5235B,01/01/2023 00:00:00,12:59:00,51,426,59,4,5,,,,,,,,,,,,,,,66,494
M25/5235B,01/01/2023 00:00:00,13:14:00,52,417,66,4,7,,,,,,,,,,,,,,,66,494
M25/5235B,01/01/2023 00:00:00,13:29:00,53,451,49,2,6,,,,,,,,,,,,,,,65,508
M25/5235B,01/01/2023 00:00:00,13:44:00,54,405,55,4,12,,,,,,,,,,,,,,,65,476
M25/5235B,01/01/2023 00:00:00,13:59:00,55,451,55,3,7,,,,,,,,,,,,,,,66,516
M25/5235B,01/01/2023 00:00:00,14:14:00,56,384,50,6,10,,,,,,,,,,,,,,,66,450
M25/5235B,01/01/2023 00:00:00,14:29:00,57,420,55,7,4,,,,,,,,,,,,,,,66,486
M25/5235B,01/01/2023 00:00:00,14:44:00,58,433,68,4,3,,,,,,,,,,,,,,,65,508
M25/5235B,01/01/2023 00:00:00,14:59:00,59,449,54,4,5,,,,,,,,,,,,,,,66,512
M25/5235B,01/01/2023 00:00:00,15:14:00,60,451,51,7,5,,,,,,,,,,,,,,,65,514
M25/5235B,01/01/2023 00:00:00,15:29:00,61,404,61,1,4,,,,,,,,,,,,,,,65,470
M25/5235B,01/01/2023 00:00:00,15:44:00,62,391,51,2,7,,,,,,,,,,,,,,,65,451
M25/5235B,01/01/2023 00:00:00,15:59:00,63,375,49,3,9,,,,,,,,,,,,,,,65,436
M25/5235B,01/01/2023 00:00:00,16:14:00,64,394,71,2,8,,,,,,,,,,,,,,,65,475
M25/5235B,01/01/2023 00:00:00,16:29:00,65,459,56,2,3,,,,,,,,,,,,,,,65,520
M25/5235B,01/01/2023 00:00:00,16:44:00,66,460,49,4,7,,,,,,,,,,,,,,,64,520
M25/5235B,01/01/2023 00:00:00,16:59:00,67,492,54,7,5,,,,,,,,,,,,,,,64,558
M25/5235B,01/01/2023 00:00:00,17:14:00,68,517,64,2,2,,,,,,,,,,,,,,,63,585
M25/5235B,01/01/2023 00:00:00,17:29:00,69,456,65,5,8,,,,,,,,,,,,,,,62,534
M25/5235B,01/01/2023 00:00:00,17:44:00,70,432,65,3,10,,,,,,,,,,,,,,,61,510
M25/5235B,01/01/2023 00:00:00,17:59:00,71,442,64,3,14,,,,,,,,,,,,,,,61,523
M25/5235B,01/01/2023 00:00:00,18:14:00,72,358,46,3,9,,,,,,,,,,,,,,,60,416
M25/5235B,01/01/2023 00:00:00,18:29:00,73,365,47,6,9,,,,,,,,,,,,,,,61,427
M25/5235B,01/01/2023 00:00:00,18:44:00,74,327,44,4,4,,,,,,,,,,,,,,,61,379
M25/5235B,01/01/2023 00:00:00,18:59:00,75,302,48,6,7,,,,,,,,,,,,,,,61,363
M25/5235B,01/01/2023 00:00:00,19:14:00,76,287,37,3,7,,,,,,,,,,,,,,,61,334
M25/5235B,01/01/2023 00:00:00,19:29:00,77,257,32,3,6,,,,,,,,,,,,,,,62,298
M25/5235B,01/01/2023 00:00:00,19:44:00,78,256,26,2,4,,,,,,,,,,,,,,,61,288
M25/5235B,01/01/2023 00:00:00,19:59:00,79,223,38,3,7,,,,,,,,,,,,,,,62,271
M25/5235B,01/01/2023 00:00:00,20:14:00,80,206,37,2,3,,,,,,,,,,,,,,,63,248
M25/5235B,01/01/2023 00:00:00,20:29:00,81,220,33,3,6,,,,,,,,,,,,,,,63,262
M25/5235B,01/01/2023 00:00:00,20:44:00,82,196,17,0,4,,,,,,,,,,,,,,,64,217
M25/5235B,01/01/2023 00:00:00,20:59:00,83,186,30,2,4,,,,,,,,,,,,,,,64,222
M25/5235B,01/01/2023 00:00:00,21:14:00,84,153,19,2,7,,,,,,,,,,,,,,,63,181
M25/5235B,01/01/2023 00:00:00,21:29:00,85,169,20,3,3,,,,,,,,,,,,,,,64,195
M25/5235B,01/01/2023 00:00:00,21:44:00,86,140,24,1,7,,,,,,,,,,,,,,,64,172
M25/5235B,01/01/2023 00:00:00,21:59:00,87,113,19,2,6,,,,,,,,,,,,,,,64,140
M25/5235B,01/01/2023 00:00:00,22:14:00,88,100,19,0,10,,,,,,,,,,,,,,,63,129
M25/5235B,01/01/2023 00:00:00,22:29:00,89,97,20,3,9,,,,,,,,,,,,,,,64,129
M25/5235B,01/01/2023 00:00:00,22:44:00,90,85,7,1,9,,,,,,,,,,,,,,,62,102
M25/5235B,01/01/2023 00:00:00,22:59:00,91,87,15,2,5,,,,,,,,,,,,,,,62,109
M25/5235B,01/01/2023 00:00:00,23:14:00,92,76,11,0,6,,,,,,,,,,,,,,,64,93
M25/5235B,01/01/2023 00:00:00,23:29:00,93,54,11,2,4,,,,,,,,,,,,,,,64,71
M25/5235B,01/01/2023 00:00:00,23:44:00,94,51,12,2,7,,,,,,,,,,,,,,,63,72
M25/5235B,01/01/2023 00:00:00,23:59:00,95,59,12,3,8,,,,,,,,,,,,,,,65,82
M25/5235B,02/01/2023 00:00:00,00:14:00,0,50,13,2,5,,,,,,,,,,,,,,,64,70
M25/5235B,02/01/2023 00:00:00,00:29:00,1,67,11,1,7,,,,,,,,,,,,,,,63,86
M25/5235B,02/01/2023 00:00:00,00:44:00,2,42,10,0,5,,,,,,,,,,,,,,,63,57
M25/5235B,02/01/2023 00:00:00,00:59:00,3,70,9,3,0,,,,,,,,,,,,,,,65,82
M25/5235B,02/01/2023 00:00:00,01:14:00,4,44,9,1,6,,,,,,,,,,,,,,,66,60
M25/5235B,02/01/2023 00:00:00,01:29:00,5,51,6,2,6,,,,,,,,,,,,,,,64,65
M25/5235B,02/01/2023 00:00:00,01:44:00,6,44,13,2,6,,,,,,,,,,,,,,,63,65
M25/5235B,02/01/2023 00:00:00,01:59:00,7,31,2,0,5,,,,,,,,,,,,,,,65,38
M25/5235B,02/01/2023 00:00:00,02:14:00,8,21,2,2,3,,,,,,,,,,,,,,,63,28
M25/5235B,02/01/2023 00:00:00,02:29:00,9,22,2,0,4,,,,,,,,,,,,,,,61,28
M25/5235B,02/01/2023 00:00:00,02:44:00,10,14,5,1,4,,,,,,,,,,,,,,,64,24
M25/5235B,02/01/2023 00:00:00,02:59:00,11,14,4,1,2,,,,,,,,,,,,,,,63,21
M25/5235B,02/01/2023 00:00:00,03:14:00,12,22,3,1,9,,,,,,,,,,,,,,,61,35
M25/5235B,02/01/2023 00:00:00,03:29:00,13,8,4,2,5,,,,,,,,,,,,,,,59,19
M25/5235B,02/01/2023 00:00:00,03:44:00,14,12,4,0,0,,,,,,,,,,,,,,,64,16
M25/5235B,02/01/2023 00:00:00,03:59:00,15,13,3,2,5,,,,,,,,,,,,,,,60,23
M25/5235B,02/01/2023 00:00:00,04:14:00,16,23,3,1,6,,,,,,,,,,,,,,,61,33
M25/5235B,02/01/2023 00:00:00,04:29:00,17,34,6,2,6,,,,,,,,,,,,,,,63,48
M25/5235B,02/01/2023 00:00:00,04:44:00,18,38,10,1,5,,,,,,,,,,,,,,,64,54
M25/5235B,02/01/2023 00:00:00,04:59:00,19,54,11,3,8,,,,,,,,,,,,,,,64,76
M25/5235B,02/01/2023 00:00:00,05:14:00,20,49,14,3,9,,,,,,,,,,,,,,,64,75
M25/5235B,02/01/2023 00:00:00,05:29:00,21,70,17,1,14,,,,,,,,,,,,,,,64,102
M25/5235B,02/01/2023 00:00:00,05:44:00,22,69,21,3,6,,,,,,,,,,,,,,,63,99
M25/5235B,02/01/2023 00:00:00,05:59:00,23,72,19,6,7,,,,,,,,,,,,,,,63,104
M25/5235B,02/01/2023 00:00:00,06:14:00,24,88,22,7,13,,,,,,,,,,,,,,,63,130
M25/5235B,02/01/2023 00:00:00,06:29:00,25,73,38,7,9,,,,,,,,,,,,,,,64,127
M25/5235B,02/01/2023 00:00:00,06:44:00,26,86,32,5,9,,,,,,,,,,,,,,,64,132
M25/5235B,02/01/2023 00:00:00,06:59:00,27,88,36,7,6,,,,,,,,,,,,,,,64,137
M25/5235B,02/01/2023 00:00:00,07:14:00,28,82,29,5,15,,,,,,,,,,,,,,,63,131
M25/5235B,02/01/2023 00:00:00,07:29:00,29,102,23,5,8,,,,,,,,,,,,,,,64,138
M25/5235B,02/01/2023 00:00:00,07:44:00,30,96,33,12,11,,,,,,,,,,,,,,,63,152
M25/5235B,02/01/2023 00:00:00,07:59:00,31,127,26,5,8,,,,,,,,,,,,,,,65,166
M25/5235B,02/01/2023 00:00:00,08:14:00,32,122,31,14,8,,,,,,,,,,,,,,,65,175
M25/5235B,02/01/2023 00:00:00,08:29:00,33,177,30,8,6,,,,,,,,,,,,,,,66,221
M25/5235B,02/01/2023 00:00:00,08:44:00,34,152,43,4,20,,,,,,,,,,,,,,,65,219
M25/5235B,02/01/2023 00:00:00,08:59:00,35,177,50,12,10,,,,,,,,,,,,,,,65,249
M25/5235B,02/01/2023 00:00:00,09:14:00,36,234,47,10,6,,,,,,,,,,,,,,,65,297
M25/5235B,02/01/2023 00:00:00,09:29:00,37,243,46,6,10,,,,,,,,,,,,,,,65,305
M25/5235B,02/01/2023 00:00:00,09:44:00,38,292,41,11,11,,,,,,,,,,,,,,,65,355
M25/5235B,02/01/2023 00:00:00,09:59:00,39,334,48,8,11,,,,,,,,,,,,,,,65,401
M25/5235B,02/01/2023 00:00:00,10:14:00,40,322,50,11,10,,,,,,,,,,,,,,,65,393
M25/5235B,02/01/2023 00:00:00,10:29:00,41,360,59,9,15,,,,,,,,,,,,,,,65,443
M25/5235B,02/01/2023 00:00:00,10:44:00,42,432,61,10,11,,,,,,,,,,,,,,,65,514
M25/5235B,02/01/2023 00:00:00,10:59:00,43,450,68,14,14,,,,,,,,,,,,,,,64,546
M25/5235B,02/01/2023 00:00:00,11:14:00,44,483,79,10,14,,,,,,,,,,,,,,,63,586
M25/5235B,02/01/2023 00:00:00,11:29:00,45,540,85,10,21,,,,,,,,,,,,,,,63,656
M25/5235B,02/01/2023 00:00:00,11:44:00,46,511,69,9,14,,,,,,,,,,,,,,,63,603
M25/5235B,02/01/2023 00:00:00,11:59:00,47,589,81,10,7,,,,,,,,,,,,,,,64,687
M25/5235B,02/01/2023 00:00:00,12:14:00,48,547,73,12,10,,,,,,,,,,,,,,,64,642
M25/5235B,02/01/2023 00:00:00,12:29:00,49,555,82,5,12,,,,,,,,,,,,,,,64,654
M25/5235B,02/01/2023 00:00:00,12:44:00,50,559,96,10,14,,,,,,,,,,,,,,,64,679
M25/5235B,02/01/2023 00:00:00,12:59:00,51,529,81,6,17,,,,,,,,,,,,,,,65,633
M25/5235B,02/01/2023 00:00:00,13:14:00,52,531,78,10,13,,,,,,,,,,,,,,,65,632
M25/5235B,02/01/2023 00:00:00,13:29:00,53,449,56,7,14,,,,,,,,,,,,,,,65,526
M25/5235B,02/01/2023 00:00:00,13:44:00,54,426,76,6,14,,,,,,,,,,,,,,,65,522
M25/5235B,02/01/2023 00:00:00,13:59:00,55,490,61,8,15,,,,,,,,,,,,,,,65,574
M25/5235B,02/01/2023 00:00:00,14:14:00,56,440,71,6,11,,,,,,,,,,,,,,,65,528
M25/5235B,02/01/2023 00:00:00,14:29:00,57,467,70,11,13,,,,,,,,,,,,,,,65,561
M25/5235B,02/01/2023 00:00:00,14:44:00,58,472,75,10,3,,,,,,,,,,,,,,,65,560
M25/5235B,02/01/2023 00:00:00,14:59:00,59,488,71,5,9,,,,,,,,,,,,,,,65,573
M25/5235B,02/01/2023 00:00:00,15:14:00,60,432,64,5,8,,,,,,,,,,,,,,,65,509
M25/5235B,02/01/2023 00:00:00,15:29:00,61,467,75,4,11,,,,,,,,,,,,,,,65,557
M25/5235B,02/01/2023 00:00:00,15:44:00,62,450,65,8,14,,,,,,,,,,,,,,,64,537
M25/5235B,02/01/2023 00:00:00,15:59:00,63,416,70,5,11,,,,,,,,,,,,,,,65,502
M25/5235B,02/01/2023 00:00:00,16:14:00,64,331,48,7,11,,,,,,,,,,,,,,,64,397
M25/5235B,02/01/2023 00:00:00,16:29:00,65,524,80,4,20,,,,,,,,,,,,,,,63,628
M25/5235B,02/01/2023 00:00:00,16:44:00,66,418,62,9,10,,,,,,,,,,,,,,,64,499
M25/5235B,02/01/2023 00:00:00,16:59:00,67,374,62,10,6,,,,,,,,,,,,,,,64,452
M25/5235B,02/01/2023 00:00:00,17:14:00,68,389,63,11,16,,,,,,,,,,,,,,,64,479
M25/5235B,02/01/2023 00:00:00,17:29:00,69,369,65,11,8,,,,,,,,,,,,,,,64,453
M25/5235B,02/01/2023 00:00:00,17:44:00,70,347,53,5,16,,,,,,,,,,,,,,,64,421
M25/5235B,02/01/2023 00:00:00,17:59:00,71,304,48,9,11,,,,,,,,,,,,,,,63,372
M25/5235B,02/01/2023 00:00:00,18:14:00,72,281,53,5,13,,,,,,,,,,,,,,,64,352
M25/5235B,02/01/2023 00:00:00,18:29:00,73,282,38,0,12,,,,,,,,,,,,,,,65,332
M25/5235B,02/01/2023 00:00:00,18:44:00,74,254,46,7,12,,,,,,,,,,,,,,,64,319
M25/5235B,02/01/2023 00:00:00,18:59:00,75,258,41,7,9,,,,,,,,,,,,,,,64,315
M25/5235B,02/01/2023 00:00:00,19:14:00,76,280,35,5,11,,,,,,,,,,,,,,,64,331
M25/5235B,02/01/2023 00:00:00,19:29:00,77,305,46,4,15,,,,,,,,,,,,,,,65,370
M25/5235B,02/01/2023 00:00:00,19:44:00,78,272,25,7,6,,,,,,,,,,,,,,,65,310
M25/5235B,02/01/2023 00:00:00,19:59:00,79,254,44,8,6,,,,,,,,,,,,,,,65,312
M25/5235B,02/01/2023 00:00:00,20:14:00,80,229,21,3,5,,,,,,,,,,,,,,,65,258
M25/5235B,02/01/2023 00:00:00,20:29:00,81,205,22,4,7,,,,,,,,,,,,,,,66,238
M25/5235B,02/01/2023 00:00:00,20:44:00,82,181,26,3,9,,,,,,,,,,,,,,,65,219
M25/5235B,02/01/2023 00:00:00,20:59:00,83,179,33,3,9,,,,,,,,,,,,,,,65,224
M25/5235B,02/01/2023 00:00:00,21:14:00,84,178,25,5,9,,,,,,,,,,,,,,,65,217
M25/5235B,02/01/2023 00:00:00,21:29:00,85,153,28,5,8,,,,,,,,,,,,,,,65,194
M25/5235B,02/01/2023 00:00:00,21:44:00,86,136,21,2,10,,,,,,,,,,,,,,,65,169
M25/5235B,02/01/2023 00:00:00,21:59:00,87,140,16,2,9,,,,,,,,,,,,,,,65,167
M25/5235B,02/01/2023 00:00:00,22:14:00,88,134,22,5,10,,,,,,,,,,,,,,,64,171
M25/5235B,02/01/2023 00:00:00,22:29:00,89,99,19,0,9,,,,,,,,,,,,,,,63,127
M25/5235B,02/01/2023 00:00:00,22:44:00,90,89,15,3,5,,,,,,,,,,,,,,,65,112
M25/5235B,02/01/2023 00:00:00,22:59:00,91,75,13,4,8,,,,,,,,,,,,,,,63,100
M25/5235B,02/01/2023 00:00:00,23:14:00,92,65,13,2,16,,,,,,,,,,,,,,,63,96
M25/5235B,02/01/2023 00:00:00,23:29:00,93,58,7,4,6,,,,,,,,,,,,,,,65,75
M25/5235B,02/01/2023 00:00:00,23:44:00,94,57,9,0,5,,,,,,,,,,,,,,,64,71
M25/5235B,02/01/2023 00:00:00,23:59:00,95,42,8,5,8,,,,,,,,,,,,,,,63,63
M25/5235B,03/01/2023 00:00:00,00:14:00,0,37,5,3,8,,,,,,,,,,,,,,,63,53
M25/5235B,03/01/2023 00:00:00,00:29:00,1,29,13,3,11,,,,,,,,,,,,,,,60,56
M25/5235B,03/01/2023 00:00:00,00:44:00,2,50,6,2,10,,,,,,,,,,,,,,,65,68
M25/5235B,03/01/2023 00:00:00,00:59:00,3,50,12,4,8,,,,,,,,,,,,,,,63,74
M25/5235B,03/01/2023 00:00:00,01:14:00,4,48,11,2,16,,,,,,,,,,,,,,,63,77
M25/5235B,03/01/2023 00:00:00,01:29:00,5,51,11,2,6,,,,,,,,,,,,,,,63,70
M25/5235B,03/01/2023 00:00:00,01:44:00,6,46,5,4,10,,,,,,,,,,,,,,,62,65
M25/5235B,03/01/2023 00:00:00,01:59:00,7,47,7,4,10,,,,,,,,,,,,,,,64,68
M25/5235B,03/01/2023 00:00:00,02:14:00,8,23,4,5,11,,,,,,,,,,,,,,,61,43
M25/5235B,03/01/2023 00:00:00,02:29:00,9,18,5,2,10,,,,,,,,,,,,,,,61,35
M25/5235B,03/01/2023 00:00:00,02:44:00,10,16,2,0,9,,,,,,,,,,,,,,,60,27
M25/5235B,03/01/2023 00:00:00,02:59:00,11,21,2,2,6,,,,,,,,,,,,,,,62,31
M25/5235B,03/01/2023 00:00:00,03:14:00,12,11,1,1,8,,,,,,,,,,,,,,,60,21
M25/5235B,03/01/2023 00:00:00,03:29:00,13,18,4,2,8,,,,,,,,,,,,,,,61,32
M25/5235B,03/01/2023 00:00:00,03:44:00,14,10,5,3,8,,,,,,,,,,,,,,,60,26
M25/5235B,03/01/2023 00:00:00,03:59:00,15,11,10,2,14,,,,,,,,,,,,,,,60,37
M25/5235B,03/01/2023 00:00:00,04:14:00,16,22,13,6,19,,,,,,,,,,,,,,,60,60
M25/5235B,03/01/2023 00:00:00,04:29:00,17,45,12,4,19,,,,,,,,,,,,,,,63,80
M25/5235B,03/01/2023 00:00:00,04:44:00,18,63,16,8,19,,,,,,,,,,,,,,,62,106
M25/5235B,03/01/2023 00:00:00,04:59:00,19,59,18,10,18,,,,,,,,,,,,,,,63,105
M25/5235B,03/01/2023 00:00:00,05:14:00,20,87,27,21,24,,,,,,,,,,,,,,,62,159
M25/5235B,03/01/2023 00:00:00,05:29:00,21,124,35,14,24,,,,,,,,,,,,,,,63,197
M25/5235B,03/01/2023 00:00:00,05:44:00,22,151,73,22,31,,,,,,,,,,,,,,,63,277
M25/5235B,03/01/2023 00:00:00,05:59:00,23,233,88,20,21,,,,,,,,,,,,,,,65,362
M25/5235B,03/01/2023 00:00:00,06:14:00,24,292,127,46,35,,,,,,,,,,,,,,,63,500
M25/5235B,03/01/2023 00:00:00,06:29:00,25,378,159,53,42,,,,,,,,,,,,,,,62,632
M25/5235B,03/01/2023 00:00:00,06:44:00,26,345,161,46,36,,,,,,,,,,,,,,,62,588
M25/5235B,03/01/2023 00:00:00,06:59:00,27,341,146,52,31,,,,,,,,,,,,,,,62,570
M25/5235B,03/01/2023 00:00:00,07:14:00,28,317,139,65,39,,,,,,,,,,,,,,,61,560
M25/5235B,03/01/2023 00:00:00,07:29:00,29,359,132,63,35,,,,,,,,,,,,,,,61,589
